id,link,title,
511,强大的纯JS扁平风格日期时间选择器插件,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201608213894.html, 
512,CSS3和JS响应式垂直手风琴特效,http://www.htmleaf.com/jQuery/Accordion/201608203891.html, 
513,基于slick插件的jQuery幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201608193886.html, 
514,带摇晃特效的扁平风格登录注册表单界面,http://www.htmleaf.com/jQuery/Form/201608183883.html, 
515,超炫游戏角色介绍jQuery幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201608173878.html, 
516,超酷火箭冲天返回顶部jQuery特效,http://www.htmleaf.com/jQuery/Layout-Interface/201608163873.html, 
517,可以为任何元素制作视觉差效果的jQuery插件,http://www.htmleaf.com/jQuery/shijuecha/201608143865.html, 
518,带磨砂玻璃效果的jQuery弹出层插件,http://www.htmleaf.com/jQuery/Layout-Interface/201608123859.html, 
519,基于jQuery UI的模拟windows窗口插件,http://www.htmleaf.com/jQuery/Layout-Interface/201608123857.html, 
520,jQuery圆形循环信息展示插件,http://www.htmleaf.com/jQuery/Layout-Interface/201608113854.html, 
521,rellax-纯js轻量级滚动视觉差特效插件,http://www.htmleaf.com/jQuery/shijuecha/201608103846.html, 
522,基于JSON数据的简单jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201608093841.html, 
523,Material Design风格纯js确认框和对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201608083836.html, 
524,纯js和CSS3分散式宝丽来图片画廊,http://www.htmleaf.com/jQuery/Image-Effects/201608073833.html, 
525,支持移动手机的响应式图片剪裁jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201608063830.html, 
526,功能齐全的jQuery倒计时插件,http://www.htmleaf.com/jQuery/Layout-Interface/201608043822.html, 
527,Zoomio-jQuery图片内部放大插件,http://www.htmleaf.com/jQuery/Image-Effects/201608033819.html, 
528,lightgallery.js-纯js轻量级响应式lightbox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201608033817.html, 
529,基于Tether的select下拉选择框美化插件,http://www.htmleaf.com/jQuery/Form/201608023812.html, 
530,jQuery和CSS3炫酷弹性过渡全屏翻页特效,http://www.htmleaf.com/jQuery/Layout-Interface/201608013807.html, 
531,简单实用的Bootstrap右键上下文菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201607313804.html, 
532,jQuery多类型范围选择器插件,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201607303801.html, 
533,基于owl-carousel的响应式文章卡片设计效果,http://www.htmleaf.com/jQuery/Layout-Interface/201607293798.html, 
534,基于SVG clipPath的预览图变形特效幻灯片,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201607283791.html, 
535,超酷模糊背景同步jQuery旋转木马特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201607273788.html, 
536,简单的jQuery大型下拉菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201607273786.html, 
537,轻量级jQuery全屏翻页插件,http://www.htmleaf.com/jQuery/Layout-Interface/201607263783.html, 
538,小巧的jQuery页面预加载指示器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201607263781.html, 
539,Material Design风格内容幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201607253778.html, 
540,带炫酷CSS3过渡动画的jQuery模态窗口插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201607253776.html, 
541,轻量级纯Javascript复选框checkbox动画插件,http://www.htmleaf.com/jQuery/Form/201607243773.html, 
542,炫酷Apple TV多层背景视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201607233770.html, 
543,强大的jQuery跑马灯插件,http://www.htmleaf.com/jQuery/Layout-Interface/201607213760.html, 
544,纯js轻量级图片放大显示插件,http://www.htmleaf.com/jQuery/Image-Effects/201607203757.html, 
545,ReStable-轻量级jQuery响应式表格插件,http://www.htmleaf.com/jQuery/Table/201607203755.html, 
546,简洁的Bootstrap垂直手风琴UI设计效果,http://www.htmleaf.com/jQuery/Accordion/201607193752.html, 
547,纯JavaScript右键上下文菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201607193750.html, 
548,x0popup-纯js弹出对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201607183745.html, 
549,可伸展的jQuery侧边栏固定浮动菜单,http://www.htmleaf.com/jQuery/Menu-Navigation/201607173742.html, 
550,手机APP环形导航菜单设计效果,http://www.htmleaf.com/jQuery/Menu-Navigation/201607153736.html, 
551,jQuery和CSS3可自动隐藏的导航菜单设计,http://www.htmleaf.com/jQuery/Menu-Navigation/201607153734.html, 
552,带视觉差效果的jQuery幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201607143729.html, 
553,简单的网页背景滚动视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201607133726.html, 
554,4种超酷jQuery导航超链接鼠标滑过动画特效插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201607133724.html, 
555,仿Facebook图片画廊效果jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201607123721.html, 
556,带聚焦效果的jQuery响应式图片轮播图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201607113716.html, 
557,zoomove-jQuery图片内部放大和移动插件,http://www.htmleaf.com/jQuery/Image-Effects/201607113714.html, 
558,iziModal-时尚炫酷的jQuery模态窗口插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201607103711.html, 
559,页面锚链接平滑动画过渡纯JS插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201607083705.html, 
560,带视觉差效果的平滑单页滚动jQuery插件,http://www.htmleaf.com/jQuery/shijuecha/201607083703.html, 
561,高性能页面滚动触发HTML元素动画JS插件,http://www.htmleaf.com/jQuery/Layout-Interface/201607073698.html, 
562,纯JS和CSS3超酷3D翻转式幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201607063695.html, 
563,精美的多级侧边栏导航菜单jQuery插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201607063693.html, 
564,Switch.js-iOS样式滑动开关按钮JS插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201607053688.html, 
565,将Bootstrap网格转换为旋转木马特效的jQuery插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201607043685.html, 
566,Excel样式表格单元格选择jQuery插件,http://www.htmleaf.com/jQuery/Table/201607043683.html, 
567,可拖拽和带预览图的jQuery文件上传插件,http://www.htmleaf.com/jQuery/Form/201607033680.html, 
568,anime.js-强大的Javascript动画库插件,http://www.htmleaf.com/jQuery/jquery-tools/201607013672.html, 
569,多用途响应式的jQuery选项卡插件,http://www.htmleaf.com/jQuery/Tabs/201606303670.html, 
570,简单实用的jQuery表单输入框浮动标签动画特效插,http://www.htmleaf.com/jQuery/Form/201606293667.html, 
571,jQuery和CSS3创意添加到购物车动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201606293665.html, 
572,Syntaxy.js-小巧灵活的网页语法高亮js插件,http://www.htmleaf.com/jQuery/jquery-tools/201606283660.html, 
573,移动友好且兼容IE8的jQuery Tabs选项卡插件,http://www.htmleaf.com/jQuery/Tabs/201606273656.html, 
574,DDSort-简单实用的jQuery拖拽排序插件,http://www.htmleaf.com/jQuery/Layout-Interface/201606273654.html, 
575,WOW.js-元素在页面滚动时展示CSS3动画JS插件,http://www.htmleaf.com/jQuery/shijuecha/201606263651.html, 
576,imageMaps-提供地图编辑功能的jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201606253648.html, 
577,Bootstrap样式文件上传jquery插件,http://www.htmleaf.com/jQuery/Form/201606243643.html, 
578,带多种切片过渡动画效果的jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201606233638.html, 
579,将具体时间转换为模糊相对时间的jQuery工具,http://www.htmleaf.com/jQuery/jquery-tools/201606223636.html, 
580,CsvToTable-CSV格式文件转HTML表格js插件,http://www.htmleaf.com/jQuery/Table/201606213626.html, 
581,类似电子游戏积分增加减少特效的jQuery数字动画,http://www.htmleaf.com/jQuery/Layout-Interface/201606203623.html, 
582,jQuery图片放大预览Lightbox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201606193618.html, 
583,基于moment.js的jQuery日期选择器插件,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201606183615.html, 
584,edslider-时尚的响应式jQuery焦点图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201606173612.html, 
585,简单实用的jQuery计时器插件,http://www.htmleaf.com/jQuery/jquery-tools/201606163609.html, 
586,jQuery鼠标滑过图片3D透视特效插件,http://www.htmleaf.com/jQuery/Image-Effects/201606153602.html, 
587,Optiscroll-轻量级纯Js滚动条美化插件,http://www.htmleaf.com/jQuery/Layout-Interface/201606143599.html, 
588,Bootstrap Tabs选项卡美化设计效果,http://www.htmleaf.com/jQuery/Tabs/201606143597.html, 
589,jQuery和CSS3带轮播效果的游戏人物卡片设计效果,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201606133594.html, 
590,可360度旋转的气泡样式jQuery提示框插件,http://www.htmleaf.com/jQuery/Tooltips/201606133592.html, 
591,SweetAlert2-强大的纯Js模态消息对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201606123589.html, 
592,谷歌Material Design风格纯JS进度条插件,http://www.htmleaf.com/jQuery/Layout-Interface/201606113584.html, 
593,jQuery和CSS3汉堡包导航菜单打开动画特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201606103581.html, 
594,aos.js-超赞页面滚动元素动画jQuery动画库,http://www.htmleaf.com/jQuery/Layout-Interface/201606093578.html, 
595,23种Bootstrap导航菜单布局设计jQuery插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201606083575.html, 
596,移动端优先且支持jQuery和Zepto的模态对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201606083573.html, 
597,Bootstrap导航菜单动画视觉增强jQuery插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201606073570.html, 
598,tingle.js-简单实用的纯JavaScript模态窗口插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201606073568.html, 
599,带炫酷鼠标滑过特效的垂直导航菜单,http://www.htmleaf.com/jQuery/Menu-Navigation/201606063565.html, 
600,可自由配置的jQuery消息提示框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201606053560.html, 
601,带音效的旋转式jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201606043557.html, 
602,超酷多彩jQuery Tabs选项卡插件,http://www.htmleaf.com/jQuery/Tabs/201606033554.html, 
603,中国省市区地址三级联动jQuery插件,http://www.htmleaf.com/jQuery/jquery-tools/201606023549.html, 
604,头部固定的响应式jQuery表格插件,http://www.htmleaf.com/jQuery/Table/201606023547.html, 
605,基于owl-carousel的人物信息展示jQuery幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201606013544.html, 
606,响应式jQuery图片放大镜插件,http://www.htmleaf.com/jQuery/Image-Effects/201606013542.html, 
607,可拖拽和最大化最小化的多功能浮动面板jQuery插,http://www.htmleaf.com/jQuery/Layout-Interface/201605313539.html, 
608,美观实用的Bootstrap垂直手风琴特效,http://www.htmleaf.com/jQuery/Accordion/201605303536.html, 
609,基于Bootstrap的mansory网格瀑布流布局插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201605283528.html, 
610,3种基于Bootstrap的超酷Tabs选项卡UI设计,http://www.htmleaf.com/jQuery/Tabs/201605273525.html, 
611,jQuery带过渡动画的打开新面板插件,http://www.htmleaf.com/jQuery/Layout-Interface/201605273523.html, 
612,FAQs问答垂直手风琴列表UI设计效果,http://www.htmleaf.com/jQuery/Accordion/201605263521.html, 
613,HTML表格数据导出为CSV|XLS|TXT|SQL格式的jQuery插件,http://www.htmleaf.com/jQuery/Table/201605263518.html, 
614,炫酷鼠标滑过超链接动画特效jQuery插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201605253513.html, 
615,js和CSS3媒体查询制作简单的响应式导航菜单,http://www.htmleaf.com/jQuery/Menu-Navigation/201605243508.html, 
616,switchPage.js-简单的jQuery全屏滚动翻页插件,http://www.htmleaf.com/jQuery/Layout-Interface/201605213498.html, 
617,类似PPT演示稿效果的JavaScript幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201605203496.html, 
618,高性能的纯Js滚动条美化插件,http://www.htmleaf.com/jQuery/Layout-Interface/201605203493.html, 
619,轻量级响应式移动手机样式多级导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201605193491.html, 
620,响应式无限轮播jQuery旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201605193488.html, 
621,jQuery.fontFlex-轻量级jQuery响应式字体插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201605183485.html, 
622,谷歌Material Design风格卡片式手风琴特效,http://www.htmleaf.com/jQuery/Accordion/201605183483.html, 
623,jQuery和CSS3超酷3D堆叠式幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201605173480.html, 
624,基于Bootstrap的响应式垂直时间轴jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201605173478.html, 
625,animatescroll.js-实用的动画滚动jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201605163475.html, 
626,简单实用的App样式单页全屏滚动布局jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201605163473.html, 
627,基于Bootstrap的单页面文字搜索jQuery插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201605143467.html, 
628,现代时尚的jQuery和CSS3 Tabs选项卡插件,http://www.htmleaf.com/jQuery/Tabs/201605133465.html, 
629,jQuery和CSS3超酷3D多层图片视觉差互动特效,http://www.htmleaf.com/jQuery/shijuecha/201605113455.html, 
630,可将HTML表格导出为Excel|csv|txt文件的jQuery插件,http://www.htmleaf.com/jQuery/Table/201605113452.html, 
631,okayNav-jQuery响应式导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201605103450.html, 
632,简单的jQuery响应式文字插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201605103447.html, 
633,超酷select选择下拉框美化jQuery插件,http://www.htmleaf.com/jQuery/Form/201605093444.html, 
634,4种超酷Tabs选项卡设计效果,http://www.htmleaf.com/jQuery/Tabs/201605073436.html, 
635,可将无序列表转换为github样式垂直多级导航菜单,http://www.htmleaf.com/jQuery/Menu-Navigation/201605063433.html, 
636,支持移动端和桌面设备的轻量级jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201605053428.html, 
637,OwO-可爱的js表情符号插件,http://www.htmleaf.com/jQuery/Form/201605043423.html, 
638,jQuery和CSS3全屏响应式缩放切换幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201605033421.html, 
639,jquery.mark-强大的jQuery关键字文本高亮插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201605033418.html, 
640,带过滤功能的Material Design风格手风琴列表特效,http://www.htmleaf.com/jQuery/Accordion/201605023415.html, 
641,jquery.barrager.js-专业的网页弹幕插件,http://www.htmleaf.com/jQuery/Layout-Interface/201605013413.html, 
642,Parallux-响应式网页滚动视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201604303409.html, 
643,Swiper-强大的移动手机端幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201604293406.html, 
644,可以和鼠标互动的多背景层jQuery视觉差插件,http://www.htmleaf.com/jQuery/shijuecha/201604283401.html, 
645,基于格林威治标准时间（GMT）的jQuery模拟时钟插,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201604273398.html, 
646,基本的轻量级响应式jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201604273396.html, 
647,响应式手风琴效果谷歌图片画廊jQuery插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201604263391.html, 
648,Material Design鼠标点击波特效jQuery插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201604253386.html, 
649,可水平和垂直滚动的jQuery固定单元行表格插件,http://www.htmleaf.com/jQuery/shijuecha/201604233378.html, 
650,jstree-实用的jQuery目录树插件,http://www.htmleaf.com/jQuery/Table/201604223373.html, 
651,jQuery液态融合（gooey）样式导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201604213369.html, 
652,页面滚动时自动隐藏Bootstrap顶部导航菜单jQuery插,http://www.htmleaf.com/jQuery/Menu-Navigation/201604203364.html, 
653,页面滚动元素动画效果jQuery插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201604193359.html, 
654,3种状态的IOS样式滑动按钮jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201604183354.html, 
655,基于Bootstrap的Material Design风格表单插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201604173351.html, 
656,jQuery动态响应式网格布局插件,http://www.htmleaf.com/jQuery/Form/201604153343.html, 
657,jQuery和CSS3 360度产品预览特效,http://www.htmleaf.com/jQuery/Layout-Interface/201604143340.html, 
658,jQuery和CSS3交叉滑动幻灯片特效插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201604133333.html, 
659,实用的jQuery列表和表格过滤搜索插件,http://www.htmleaf.com/jQuery/Form/201604123330.html, 
660,jQuery文字长阴影特效插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201604123328.html, 
661,可自定义颜色的jQuery颜色拾取器插件,http://www.htmleaf.com/jQuery/Color-Picker/201604113325.html, 
662,鼠标双击或触摸双击事件检测jQuery插件,http://www.htmleaf.com/jQuery/jquery-tools/201604113323.html, 
663,jQuery鼠标跟随星星特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201604093318.html, 
664,Chocolat-jQuery响应式LightBox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201604073312.html, 
665,实现多选和搜索过滤功能的jQuery下拉列表框插件,http://www.htmleaf.com/jQuery/Form/201604073310.html, 
666,force-js | 实用的页面滚动和元素动画JavaScript库插,http://www.htmleaf.com/jQuery/jquery-tools/201604053302.html, 
667,star-rating-svg | jQuery星级评分插件,http://www.htmleaf.com/jQuery/Rating-Star-Rating/201604053300.html, 
668,pickout-纯JS炫酷下拉列表框美化插件,http://www.htmleaf.com/jQuery/Form/201604043297.html, 
669,animateSprite-可控制雪碧图（sprites）动画的jQuery插,http://www.htmleaf.com/jQuery/Image-Effects/201604033294.html, 
670, 基于magnific-popup.js和animate.css的响应式lightbox特效,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201604013289.html, 
671,带CSS3过渡动画效果的jQuery Tabs选项卡插件,http://www.htmleaf.com/jQuery/Tabs/201604013287.html, 
672,tinySelect-带搜索过滤和ajax加载功能的select下拉框,http://www.htmleaf.com/jQuery/Form/201603313282.html, 
673,jquery-confirm | 功能强大的jQuery对话框和确认框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201603293276.html, 
674,jfMagnify-可以放大任何HTML元素的jQuery放大镜插件,http://www.htmleaf.com/jQuery/Image-Effects/201603283271.html, 
675,basictable.js-jQuery响应式表格插件,http://www.htmleaf.com/jQuery/Table/201603273267.html, 
676,hslider.js-简洁的响应式全屏宽度jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201603253262.html, 
677,超酷液态环形按钮菜单jQuery特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201603253260.html, 
678,响应快速且易于使用的jQuery Tabs选项卡插件,http://www.htmleaf.com/jQuery/Tabs/201603243257.html, 
679,带视觉差和子幻灯片特效的jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201603243255.html, 
680,jQuery和CSS3可互动的背景视觉差效果,http://www.htmleaf.com/jQuery/shijuecha/201603213240.html, 
681,仿智能电视应用APP滑动幻灯片jQuery插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201603203238.html, 
682,可集成EmojiOne表情符号的所见即所得的文本编辑器,http://www.htmleaf.com/jQuery/Layout-Interface/201603193236.html, 
683,superplaceholder.js-功能强大的超级输入框占位符插件,http://www.htmleaf.com/jQuery/Form/201603183231.html, 
684,基于jQuery UI的多项选择下拉列表框组件,http://www.htmleaf.com/jQuery/Form/201603173226.html, 
685,带方向感知的鼠标滑过图片边框特效jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201603163223.html, 
686,带放大镜效果的jQuery LightBox图片画廊插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201603143213.html, 
687,带预览模式的Bootstrap所见即所得文本编辑器,http://www.htmleaf.com/jQuery/Layout-Interface/201603133211.html, 
688,hover3d.js-超酷鼠标滑过图片3D卡片效果jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201603123209.html, 
689,基于Bootstrap的表格头固定的jQuery表格插件,http://www.htmleaf.com/jQuery/Table/201603113207.html, 
690,jQuery和CSS3实用响应式商品参数比较表格,http://www.htmleaf.com/jQuery/Table/201603103205.html, 
691,Material Design风格点击波和卡片阴影特效,http://www.htmleaf.com/jQuery/Layout-Interface/201603093199.html, 
692,仿Facebook切换表情符号的jQuery插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201603083196.html, 
693,xGallerify-轻量级响应式jQuery图片画廊插件,http://www.htmleaf.com/jQuery/Layout-Interface/201603063187.html, 
694,blowup.js-实用jQuery图片放大镜插件,http://www.htmleaf.com/jQuery/Image-Effects/201603053185.html, 
695,类似Facebook的GIF图片播放jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201603043178.html, 
696,仿Twitter简洁的页面顶部消息提示栏插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201603023172.html, 
697,jZoom-轻量级jQuery图片放大镜插件,http://www.htmleaf.com/jQuery/Image-Effects/201603023170.html, 
698,可以将console.log控制台信息显示在前台页面的js插,http://www.htmleaf.com/jQuery/jquery-tools/201602293163.html, 
699,简单带前后控制按钮的jQuery和CSS3 3D旋转木马特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201602293161.html, 
700,jquery.scrollex-可制作炫酷页面滚动效果的jQuery事件,http://www.htmleaf.com/jQuery/jquery-tools/201602283159.html, 
701,jQuery和CSS3超酷3D翻转式模态对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201602273155.html, 
702,简单的jQuery响应式弹出菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201602263150.html, 
703,Bubble Slider-可将input元素转换为漂亮的slider滑块的,http://www.htmleaf.com/jQuery/Form/201602253147.html, 
704,cbFlyout-响应式jQuery多级隐藏侧边栏菜单插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201602243140.html, 
705,OrgChart-简单实用的组织结构图表jQuery插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201602233137.html, 
706,ImageDrawer.js-实现动态绘制图片动画的jQuery插件,http://www.htmleaf.com/jQuery/Chart/201602233135.html, 
707,popup.js-jQuery和CSS3可互动的3D弹出窗口插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201602223131.html, 
708,lightcase.js-智能灵活的jQuery Lightbox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201602213129.html, 
709,dreamslider.js-炫酷九宫格组合动画jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201602203127.html, 
710,基于unicode表情字符的jQuery星级评分插件,http://www.htmleaf.com/jQuery/Rating-Star-Rating/201602203125.html, 
711,jquery.sldr.js - 兼容IE8和移动手机的响应式幻灯片插,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201602193123.html, 
712,可将任何元素吸附到鼠标上的js插件,http://www.htmleaf.com/jQuery/jquery-tools/201602193121.html, 
713,超酷堆叠相片转瀑布流网格布局动画效果设计,http://www.htmleaf.com/jQuery/pubuliuchajian/201602183119.html, 
714,jQuery和CSS3炫酷高级搜索框设计效果,http://www.htmleaf.com/jQuery/Form/201602053113.html, 
715,jQuery Timelinr-动感十足的超酷jQuery时间轴插件,http://www.htmleaf.com/jQuery/Layout-Interface/201602043111.html, 
716,jQuery和CSS3手风琴样式分步向导特效,http://www.htmleaf.com/jQuery/Accordion/201602043109.html, 
717,Bootstrap3扁平风格垂直手风琴特效,http://www.htmleaf.com/jQuery/Accordion/201602033106.html, 
718,tuxedo-menu.js-实用的jQuery侧边栏菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201602013094.html, 
719,megamenu.js-响应式jQuery大型菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201602013092.html, 
720,jQuery和CSS3响应式TAB选项卡样式幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201601313089.html, 
721,Clipboard.js-实现复制文本到剪贴板功能的JavaScrip,http://www.htmleaf.com/jQuery/jquery-tools/201601303087.html, 
722,Drop.js-实用的JavaScript下拉弹出层插件,http://www.htmleaf.com/jQuery/Tooltips/201601293084.html, 
723,实现HTML编码和解码的JavaScript工具类,http://www.htmleaf.com/jQuery/jquery-tools/201601283082.html, 
724,炫酷弹性过渡效果的圆形幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201601283080.html, 
725,基于jQuery UI的跨设备响应式水平菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/responsive-horizontal-menu.html, 
726,table2excel-可将HTML表格内容导出到Excel中的jQuery插,http://www.htmleaf.com/jQuery/Table/jquery-table2excel.html, 
727,基于原生Bootstrap carousel扩展的实用jQuery旋转木马,http://www.htmleaf.com/jQuery/Slideshow-Scroller/bootstrap-carousel-extension.html, 
728,fractionslider-带多重动画效果的jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/jquery-fractionslider.html, 
729,Zebra_Dialog-简单实用的jQuery模态对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/Zebra-Dialog.html, 
730,pageSwitch-支持121种过渡效果的JavaScript页面切换插,http://www.htmleaf.com/jQuery/Layout-Interface/pageSwitch.html, 
731,基于jQuery UI的Bootstrap Panel面板功能增强插件,http://www.htmleaf.com/jQuery/Layout-Interface/lobipanel.html, 
732,Feature.js-轻量级浏览器特性检测JavaScript库插件,http://www.htmleaf.com/jQuery/jquery-tools/feature-js.html, 
733,section-scroll.js|可生成垂直整页滚动导航的jQuery插,http://www.htmleaf.com/jQuery/Layout-Interface/section-scroll.html, 
734,threesixty.js-360度产品图片预览jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/threesixty-slider.html, 
735,eModal-基于Bootstrap的实用模态窗口对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/jquery-eModal.html, 
736,Toolbar.js-实用的tooltip样式jQuery工具栏插件,http://www.htmleaf.com/jQuery/Tooltips/jquery-toolbar-js.html, 
737,创意jQuery和CSS3滑动覆盖响应式幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/pointy-slider.html, 
738,jQuery JSONView-格式化和语法高亮JSON格式数据查看插,http://www.htmleaf.com/jQuery/jquery-tools/jquery-jsonview.html, 
739,简单的带排序和过滤功能的jQuery表格插件,http://www.htmleaf.com/jQuery/Table/smart-table.html, 
740,Regulex-JavaScript正则表达式解析和可视化工具,http://www.htmleaf.com/jQuery/jquery-tools/regulex.html, 
741,jquery.pinBox-可将任何元素固定在容器中的jQuery插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/jQuery-slidizle-plugin.html, 
742,jquery.popup.js-兼容IE8的简单jQuery模态窗口插件,http://www.htmleaf.com/jQuery/Layout-Interface/jquery-pinBox.html, 
743,纯JavaScript炫酷鼠标滑过图片放大镜特效插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/simple-jquery-popup.html, 
744,实现元素沿贝兹曲线和弧线运动的jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/drift-luminous-javascript-zoom-on-hover.html, 
