"id";"link";"title";"DE"
3657;"https://www.ctolib.com/NotBoringActionBar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""NotBoringActionBar - 隐藏图片的导航栏 ";"NotBoringActionBar - 隐藏图片的导航栏 ";"Android导航条"
3658;"https://www.ctolib.com/forvv231-EasyNavigition.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""EasyNavigition - 几行代码实现ViewPager+Fragment底部导航（带红点消息提示）";"EasyNavigition - 几行代码实现ViewPager+Fragment底部导航（带红点消息提示）";"Android导航条"
3659;"https://www.ctolib.com/NavigationBottomDemo1.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""高仿知乎、掘金客户端底部的简洁 NavigationBottom";"高仿知乎、掘金客户端底部的简洁 NavigationBottom";"Android导航条"
3660;"https://www.ctolib.com/felixsoares-BottomNavygation.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""BottomNavygation - 基于Android底部导航视图的底部导航控件";"BottomNavygation - 基于Android底部导航视图的底部导航控件";"Android导航条"
3661;"https://www.ctolib.com/naseemali925-ShapedNavigationView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ShapedNavigationView：用于在Android应用中创建各种形状的导航视图";"ShapedNavigationView：用于在Android应用中创建各种形状的导航视图";"Android导航条"
3662;"https://www.ctolib.com/yasszu-bottom-navigation.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android BottomNavigationView示例";"Android BottomNavigationView示例";"Android导航条"
3663;"https://www.ctolib.com/thedumbtechguy-Folio.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Folio一个基于Page的Android导航框架，具有简化的生命周期和简单的过渡动画";"Folio一个基于Page的Android导航框架，具有简化的生命周期和简单的过渡动画";"Android导航条"
3664;"https://www.ctolib.com/collapsingtoolbarlayouta.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""可以滑动的悬浮式顶部导航栏";"可以滑动的悬浮式顶部导航栏";"Android导航条"
3665;"https://www.ctolib.com/ibosong-CommentGallery.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""CommentGallery 利用Fresco实现的一个Android图像库";"CommentGallery 利用Fresco实现的一个Android图像库";"Android导航条"
3666;"https://www.ctolib.com/lichenming0516-BezierIndicator.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""神奇的水滴效果导航栏-BezierIndicator";"神奇的水滴效果导航栏-BezierIndicator";"Android导航条"
3667;"https://www.ctolib.com/kongzue-Tabbar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Kongzue Tabbar是一款简单的底部导航栏组件，仅需要简单配置即可满足绝大多数需要使用导航栏的场景。";"Kongzue Tabbar是一款简单的底部导航栏组件";"Android导航条"
3668;"https://www.ctolib.com/BottomNavTabs.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""BottomNavTabs：Android底部功能导航和圆点提示封装";"BottomNavTabs：Android底部功能导航和圆点提示封装";"Android导航条"
3669;"https://www.ctolib.com/FloatingDecoration.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""FloatingDecoration：简约的悬浮式导航栏";"FloatingDecoration：简约的悬浮式导航栏";"Android导航条"
3670;"https://www.ctolib.com/BottomNavigationViewDemo.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""BottomNavigationView的一个示例这让我们很容易实现底部导航栏";"BottomNavigationView的一个示例这让我们很容易实现底部导航栏";"Android导航条"
3671;"https://www.ctolib.com/juexingzhe-TestFragmentTabHost.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""基于FragmentTabLayout来实现一个底部导航栏。";"一行代码实现底部导航栏TabLayout";"Android导航条"
3672;"https://www.ctolib.com/QiHuLayout.html";"仿360手机助手底部导航";"Android导航条"
3673;"https://www.ctolib.com/Liberations-BottomBarDemo.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""主要功能点&#10;&#10;构建者模式链式设置导航栏条目&#10;自定义导航栏的字体大小图片大小&#10;支持纯文字类型&#10;支持底部按钮点击事件&#10;代码简洁不到300行，只有一个类 直接拿来用";"一行代码实现android底部导航栏";"Android导航条"
3674;"https://www.ctolib.com/NavigatorBar.html";"一个适合做多级目录的文件导航栏控件";"Android导航条"
3675;"https://www.ctolib.com/AikeLyz-ViewPagerAnimList.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ViewPager动效+仿微信底部导航栏";"ViewPager动效+仿微信底部导航栏";"Android导航条"
3676;"https://www.ctolib.com/tencent-mmkv.html";"MMKV - 由微信开发的高效，小巧的移动端key-value存储框架，适用于iOS和Android";"工具类"
3677;"https://www.ctolib.com/wonderkiln-CameraKit-Android.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""CameraKit 将一个最难的Camera Android API封装成一个高级和易于使用的库";"CameraKit 将一个最难的Camera Android API封装成一个高级和易于使用的库";"工具类"
3678;"https://www.ctolib.com/torrent.html";"torrent：功能齐全的BitTorrent 客户端包和工具类";"工具类"
3679;"https://www.ctolib.com/hankcs-HanLP.html";"HanLP是由一系列用于自然语言处理模型与算法组成的Java工具包";"工具类"
3680;"https://www.ctolib.com/AltBeacon-android-beacon-library.html";"一个允许Android应用程序与BLE Beacon 交互的库";"工具类"
3681;"https://www.ctolib.com/Blizzard-liu-AndroidUtils.html";"安卓开发必备神器!!!";"工具类"
3682;"https://www.ctolib.com/openproject-LessCode.html";"LessCode一个android工具库，整个库使用jQuery风格函数 ";"工具类"
3683;"https://www.ctolib.com/LogUtils-Android.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""LogUtils是一个强大的Android日志管理器，支持对象、List、Map、数组等输出。具有以下特点: 支持直接打印数据集合,如List、Set、Map、数组等 全局配置log输出 ";"LogUtils是一个强大的Android日志管理器";"工具类"
3684;"https://www.ctolib.com/AndroidCommon.html";"AndroidCommon：基于Android系统Api封装常用工具类";"工具类"
3685;"https://www.ctolib.com/nanchen2251-BankCardUtils.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""根据银行卡号 获取 银行卡类型、银行名称和银行编码 自动格式化银行卡号、手机号、身份证号输入的工具类";"BankCardUtils 自动格式化银行卡号、手机号、身份证号输入的工具类";"工具类"
3686;"https://www.ctolib.com/stkent-PolygonDrawingUtil.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个高效的Android工具类，用于在画布上绘制正则多边形";"一个高效的Android工具类，用于在画布上绘制正则多边形";"工具类"
3687;"https://www.ctolib.com/android-state.html";"一个Android工具类用于将对象保存在一个Bundle中没有任何样板代码";"工具类"
3688;"https://www.ctolib.com/getActivity-ToastUtils.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""这是一个非常实用的Toast吐司工具类";"这是一个非常实用的Toast吐司工具类";"工具类"
3689;"https://www.ctolib.com/yjfnypeu-EasyAndroid.html";"EasyAndroid 一系列简单、轻量、方便的Android开发工具集合";"工具类"
3690;"https://www.ctolib.com/florent37-RuntimePermission.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""在Android上询问运行时权限的最简单方法，可选择您的方式：Kotlin / Coroutines / RxJava / Java7 / Java8";"在Android上询问运行时权限的最简单方法";"工具类"
3691;"https://www.ctolib.com/SnackbarUtils.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title="" Snackbar在项目中的使用场景越来越多,可全面的替代Toast,比Toast有更好的体验.该工具类可以方便的对Snackbar的样式,显示时间,位置等属性进行设置,方法比较丰富,调用简单,应该可以满足Snackbar绝大部分的使用场景!";"Snackbar工具类";"工具类"
3692;"https://www.ctolib.com/fly803-BaseProject.html";"BaseProject是一个Android基础程序架构库的一些库 ";"工具类"
3693;"https://www.ctolib.com/YYAsyncLayer.html";"iOS 异步绘制与显示的工具类";"工具类"
3694;"https://www.ctolib.com/LillteZheng-ViewPagerHelper.html";"这是一个，viewpager 的工具类 ";"工具类"
3695;"https://www.ctolib.com/WuXiaolong-AndroidUtils.html";"Android常用工具类";"工具类"
3696;"https://www.ctolib.com/YYKeyboardManager.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""iOS 键盘监听管理工具类";"iOS 键盘监听管理工具类";"工具类"
3697;"https://www.ctolib.com/zybieku-SoftKeyboardUtil.html";"SoftKeyboardUtil  一行代码实现Android软键盘和EditText各种交互";"工具类"
3698;"https://www.ctolib.com/OkHttpPlus.html";"OkHttpPlus是OkHttp的一个工具类";"工具类"
3699;"https://www.ctolib.com/DiffUtils.html";"DiffUtils是Google官方在support-v7-24.2.0新出的一个工具类";"工具类"
3700;"https://www.ctolib.com/cloudatee-vesta-id-generator.html";"Vesta是一款通用的ID产生器，互联网俗称统一发号器";"工具类"
3701;"https://www.ctolib.com/gurleensethi-LiteUtilities.html";"LiteUtilities 通过移除样板代码来加速您的Android开发";"工具类"
3702;"https://www.ctolib.com/whataa-noDrawable.html";"一个旨在减少99%的drawable.xml文件的库，可直接在布局文件中对任意View声明drawable属性。";"工具类"
3703;"https://www.ctolib.com/LatencyUtils.html";"LatencyUtils - 延迟测量和报告的工具类";"工具类"
3704;"https://www.ctolib.com/yaozs-YzsLib.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""  一个共享的开发框架，包含各种实用的BaseActivity";"  一个共享的开发框架，包含各种实用的BaseActivity";"工具类"
3705;"https://www.ctolib.com/TKImageView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""iOS图片裁剪工具类，支持平移、缩放等手势，同时支持线条宽度、颜色的定制 ";"iOS图片裁剪工具类";"工具类"
3706;"https://www.ctolib.com/AllenCoder-SuperUtils.html";"Android工具类库";"工具类"
3707;"https://www.ctolib.com/AlexMofer-ProjectX.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ProjectX：整体项目合集，包括Widget、Drawable以及一些工具类";"ProjectX：整体项目合集，包括Widget、Drawable以及一些工具类";"工具类"
3708;"https://www.ctolib.com/florent37-RxGps.html";"RxGps 让你能够很便在Android上获取定位信息";"工具类"
3709;"https://www.ctolib.com/bkhezry-ExtraMapUtils.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ExtraMapUtils一个Android库实现更方便在Google地图上标记，绘制多边形和折线";"ExtraMapUtils一个Android库实现更方便在Google地图上标记，绘制多边形和折线";"工具类"
3710;"https://www.ctolib.com/geo.html";"java中的Geohash工具类";"工具类"
3711;"https://www.ctolib.com/PrivacyStreams-PrivacyStreams.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""PrivacyStreams实现以一种简单，统一和隐私友好的API来访问和处理各种类型的个人数据。 它为各种类型的个人数据提供函数编程模型，包括位置，照片，音频，传感器，联系人，消息等。";"PrivacyStreams实现以一种简单，统一和隐私友好的API来访问和处理个人数据";"工具类"
3712;"https://www.ctolib.com/AlipayZeroSdk.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Lightest Alipay Transfer Helper - 最轻量的支付宝转账工具类";"Lightest Alipay Transfer Helper - 最轻量的支付宝转账工具类";"工具类"
3713;"https://www.ctolib.com/CBDialog.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""CBDialog一个快速创建对话框的工具类库";"CBDialog一个快速创建对话框的工具类库";"工具类"
3714;"https://www.ctolib.com/NotifyUtil.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" java"":38479}""="""" data-original-title=""notification工具类,最简化api。封装后一行代码调用###{";"notification工具类,最简化api";"工具类"
3715;"https://www.ctolib.com/pareto-js.html";"pareto.js - 非常小,直观和快速实用工具类集合的JavaScript库";"工具类"
3716;"https://www.ctolib.com/genius158-TVProjectUtils.html";"TV 项目常用工具(焦点问题，适配问题等.)";"工具类"
3717;"https://www.ctolib.com/li-yu-SQLiteToExcel.html";"SQLiteToExcel 一个简单的 SQLite 和 Excel 互相转换库";"工具类"
3718;"https://www.ctolib.com/PermissionGrantor.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android permission grantor util  一个用来处理Android动态权限授权的库";"一个用来处理Android动态权限授权的库 ";"工具类"
3719;"https://www.ctolib.com/android-hacker-VirtualXposed.html";"A Module to use Xposed without root or recovery(or modify system image etc).";"工具类"
3720;"https://www.ctolib.com/JavaNoober-BackgroundLibrary.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""A framework for directly generating shape through Tags, no need to write shape.xml again（通过标签直接生成shape，无需再写shape.xml）";"BackgroudLibrary - 通过标签直接生成shape，无需再写shape.xml";"工具类"
3721;"https://www.ctolib.com/jackuhan-AndroidMonitor.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android开发辅助工具fps,topActivity,activity启动耗时,电量cpu内存分析。适配全机型悬浮窗权限。";"Android开发辅助工具fps,topActivity,activity启动耗时,电量cpu内存分析";"工具类"
3722;"https://www.ctolib.com/jenly1314-Base.html";"Base 是针对于Android开发封装好一些常用的基类";"工具类"
3723;"https://www.ctolib.com/sevenshal-oksharedprefs.html";"通过注解生成SharedPreferences包装类，解决跨进程数据访问不同步的问题";"工具类"
3724;"https://www.ctolib.com/Piasy-RxScreenshotDetector.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Andorid屏幕截图类库";"Andorid屏幕截图类库";"工具类"
3725;"https://www.ctolib.com/StylingAndroid-Prefekt.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Prefekt是Kotlin的Android SharedPreferences库";"Prefekt是Kotlin的Android SharedPreferences库";"工具类"
3726;"https://www.ctolib.com/usernameyangyan-Collection-Android.html";"Collection集合了项目的一些基本模块，节省了开发人员的时间";"工具类"
3727;"https://www.ctolib.com/AndroidUtilsa.html";"AndroidUtils：Android开发不得不收藏的Utils";"工具类"
3728;"https://www.ctolib.com/vondear-RxTools.html";"Android开发人员不得不收集的工具类集合 ";"工具类"
3729;"https://www.ctolib.com/vondear-RxTool.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android开发人员不得不收集的工具类集合 | 支付宝支付 | 微信支付（统一下单） | 微信分享 | Zip4j压缩（支持分卷压缩与加密） | 一键集成UCrop选择圆形头像 | 一键集成二维码和条形码的扫描与生成 | 常用Dialog | WebView的封装可播放视频 | 仿斗鱼滑动验证码 | Toast封装 | 震动 | GPS | Location定位 | 图片缩放 | Exif 图片添加地理位置信息（经纬度） | 蛛网等级 | 颜色选择器 | ArcGis | VTPK | 编译运行一下说不定会找到惊喜";"Android开发人员不得不收集的工具类集合 ";"工具类"
3730;"https://www.ctolib.com/needless.html";"一个工具类用于找出Swift函数名中不必要的词汇";"工具类"
3731;"https://www.ctolib.com/WellingtonCosta-convalida.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Convalida是一款简单，轻量且功能强大的Android字段验证";"Convalida是一款简单，轻量且功能强大的Android字段验证";"工具类"
3732;"https://www.ctolib.com/huangweicai-OkLibDemo.html";"一个专注于让项目开发更简单的框架，集成了主流的开发框架及常用的工具类";"工具类"
3733;"https://www.ctolib.com/ThemedGoogleMap.html";"ThemedGoogleMap 实现自定义主题的Google地图实用类";"工具类"
3734;"https://www.ctolib.com/safetysystemtechnology-android-shake-detector.html";"android-shake-detector 检测设备的晃动";"工具类"
3735;"https://www.ctolib.com/Kaka252-FlexboxUtils.html";"FlexboxUtils 关于Flexbox的封装类，用于展示标签和操作标签";"工具类"
3736;"https://www.ctolib.com/fast.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""最小的依赖工具类用于在终端测试你的网络下载速度";"最小的依赖工具类用于测试你的终端下载的网络速度";"工具类"
3737;"https://www.ctolib.com/AnyPref.html";"SharedPreferences实用工具类，可直接保存与读取实例对象";"工具类"
3738;"https://www.ctolib.com/open-android-RetrofitUtils.html";"retrofit网络工具类";"工具类"
3739;"https://www.ctolib.com/GJson-AndroidTools.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android JNI Native ;AutoScrollImageView;贝塞尔曲线；各种开发的 utils;添加购物车动效；RXJava_retrofit_mvp 实战;android 上下自动滚动 view，实例如京东、淘宝、一号店等；自定义的优惠券 view;支付宝支付组件动效;";"Android JNI Native ;AutoScrollImageView;贝塞尔曲线；各种开发的utils;添加购物车动效；";"工具类"
3740;"https://www.ctolib.com/afkT-DevUtils.html";"DevUtils 是一个 Android 工具库, 主要根据不同功能模块，封装快捷使用的工具类及 API 方法调用 ";"工具类"
3741;"https://www.ctolib.com/CommonLibary.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""CommonLibrary主要是自己整理的一些项目开发中常用的工具类、通用UI的集合，目前在不断的更新中，尽可能的覆盖Android开发中通用的一些东西  。";"CommonLibrary主要是自己整理的一些项目开发中常用的工具类、通用UI的集合";"工具类"
3742;"https://www.ctolib.com/developerHaoz-SoundRecorderUtils.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个Android录音的工具包，可以直接使用";"一个Android录音的工具包，可以直接使用";"工具类"
3743;"https://www.ctolib.com/FlowDiagram.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""基于GOJS封装的流程图设计（展示）工具类";"基于GOJS封装的流程图设计（展示）工具类";"工具类"
3744;"https://www.ctolib.com/Fuck-Hard-Code.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""接手老项目，难免遇到前辈的硬编码,怎么办？利用工具剔除出来啊 ";"Android 硬编码提取工具";"工具类"
3745;"https://www.ctolib.com/KellenHu-AndroidCodeStructureAndUtils.html";"Android的代码规范总结，以及一些实用常用的工具类";"工具类"
3746;"https://www.ctolib.com/JessYanCoding-RxErrorHandler.html";"针对于 Rxjava 的错误处理库";"工具类"
3747;"https://www.ctolib.com/GrenderG-Prefs.html";"简单的Android SharedPreferences封装";"工具类"
3748;"https://www.ctolib.com/Ansh1234-AppDataReader.html";"AppDataReader：Android应用中读取Shared Preferences和数据库值的库";"工具类"
3749;"https://www.ctolib.com/laobie-StatusBarUtil.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""StatusBarUtil 状态栏工具类（实现沉浸式状态栏/变色状态栏）";"StatusBarUtil 状态栏工具类（实现沉浸式状态栏/变色状态栏）";"工具类"
3750;"https://www.ctolib.com/whataa-pandora.html";"Pandora 是一款可以直接在 应用内 查看和修改包括网络、数据库、UI等的Android工具箱";"工具类"
3751;"https://www.ctolib.com/android-utils.html";"实用Android程序脚本/工具类/包";"工具类"
3752;"https://www.ctolib.com/xuningjack-ANRManager.html";"AnrManager是一个android卡顿监测模块";"工具类"
3753;"https://www.ctolib.com/CropUtils.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""对图片裁剪框架 ucrop 的二次封装的工具类,添加从图库选择和拍照获取图片,项目中可直接使用,十分便捷 ";"对ucrop的封装工具类,让其使用更加快捷";"工具类"
3754;"https://www.ctolib.com/Kyash-rx-keyboard-detector.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""轻量级Android库，使用RxJava2＆Kotlin检测键盘的开启/关闭状态";"轻量级Android库，使用RxJava2＆Kotlin检测键盘的开启/关闭状态";"工具类"
3755;"https://www.ctolib.com/StoreAndroid.html";"Store用于异步数据加载和缓存的Android库";"工具类"
3756;"https://www.ctolib.com/AbrahamCaiJin-CommonUtilLibrary.html";"Android快速开发工具类收集";"工具类"
3757;"https://www.ctolib.com/jingpeicomp-id-generator.html";"生成带校验码的卡号";"工具类"
3758;"https://www.ctolib.com/jjwt.html";"Java JWT: 用于Java和Android的JSON Web Token实现";"工具类"
3759;"https://www.ctolib.com/github-android-common.html";"LiteCommon是一系列通用类、辅助类、工具类的集合";"工具类"
3760;"https://www.ctolib.com/the_platinum_searcher.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""代码搜索工具类似于ack和the_silver_searcher(ag)。它支持多平台和多编码。";"代码搜索工具类似于ack和the_silver_searcher(ag)";"工具类"
3761;"https://www.ctolib.com/StatusBarCompat.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""这是一个为了兼容处理状态栏的工具类,可以不需要设置不同的style.xml文件,最重要的特性就是可以在*不重启 Activity 的情况下切换 setStatusBarColor 和 translucentStatusBar *.";"Status Bar Utils：一个为了兼容处理状态栏的工具类";"工具类"
3762;"https://www.ctolib.com/just.html";"just：零依赖NPM工具类模块库，每个模块只实现一个功能";"工具类"
3763;"https://www.ctolib.com/wenmingvs-NotifyUtil.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""高仿淘宝，网易新闻，微信，应用宝，环聊等等热门App的通知视图，并且完通知工具类的封装，提供多达8种最常见的App通知接口,支持Android 5.0悬浮式通知样式";"NotifyDemo 高仿淘宝，网易新闻，微信，应用宝，环聊等等热门App的通知视图";"工具类"
3764;"https://www.ctolib.com/android-app-common-tasks.html";"Android App Common Tasks：提高Android App开发效率的一些公共工具类";"工具类"
3765;"https://www.ctolib.com/html-pipeline.html";"HTML::Pipeline - HTML处理过滤器和工具类";"工具类"
3766;"https://www.ctolib.com/android-chunk-utils.html";"Android Chunk格式的读写器";"工具类"
3767;"https://www.ctolib.com/BolexLiu-TimeTask.html";"TimeTask是一个轻量简洁的定时任务队列框架";"工具类"
3768;"https://www.ctolib.com/PicCrop.html";"图片裁剪的工具类，基于uCrop封装，使用十分便捷";"工具类"
3769;"https://www.ctolib.com/MPermissionUtils.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android6.0 运行时权限 超轻量级工具类";"Android6.0 运行时权限 超轻量级工具类";"工具类"
3770;"https://www.ctolib.com/thepacific-rx2-timer.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个Android的rxjava2 timer";"一个Android的rxjava2 timer";"工具类"
3771;"https://www.ctolib.com/Laimiux-rxnetwork-android.html";"一个简单的工具类和示例展示如何跟踪Android应用连接更改";"工具类"
3772;"https://www.ctolib.com/LiqiNew-MyUtils.html";"MyUtils是一个包含全方位工具的工具类项目";"工具类"
3773;"https://www.ctolib.com/EasySP.html";"EasySP是一个简单的Android SharedPreferences工具类";"工具类"
3774;"https://www.ctolib.com/UmengUtil.html";"umeng分享,第三方登录以及统计的api的封装";"工具类"
3775;"https://www.ctolib.com/FrescoUtlis.html";"Fresco 工具类，将一些使用技巧总结并封装成方法";"工具类"
3776;"https://www.ctolib.com/mnayef95-UReflection.html";"一个轻量级的Android库，可以快速集成到任何应用中使用android utils";"工具类"
3777;"https://www.ctolib.com/fragmenter.html";" [Android Library]  删除用于初始化片段的Boilerplate代码";"工具类"
3778;"https://www.ctolib.com/Euzee-permissionUtil.html";"permissionUtil：简单的权限辅助帮助类";"工具类"
3779;"https://www.ctolib.com/Cakeutility.html";"Cake Utility -CakePHP实用工具类";"工具类"
3780;"https://www.ctolib.com/marcoscgdev-shortcut-helper.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Shortcut Helper 一个Android库可以轻松创建新的Android 7.1快捷键";"Shortcut Helper 一个Android库可以轻松创建新的Android 7.1快捷键";"工具类"
3781;"https://www.ctolib.com/Utila.html";"存放项目中常用的工具类";"工具类"
3782;"https://www.ctolib.com/androidunits.html";"Android Units 用于在不同Android显示单位之间转换的工具类";"工具类"
3783;"https://www.ctolib.com/florent37-DaggerAutoInject.html";"DaggerAutoInject 只需使用简单的注释即可自动注入Activities &amp; Fragments";"工具类"
3784;"https://www.ctolib.com/GitLqr-LQRNativePicSelect.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""为使用系统原生选择图片需求做了一个工具类封装，并适配了Android 7.0";"为使用系统原生选择图片需求做了一个工具类封装，并适配了Android 7.0";"工具类"
3785;"https://www.ctolib.com/Android-PickPicture.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""读系统相册图片工具，每个项目都要写大量重复代码，此工具已封装好，在线程在完成读取，并且有回调接口（开始、成功、失败）";"Android读取系统相册图片工具类";"工具类"
3786;"https://www.ctolib.com/FussenYu-AppCache.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android 应用缓存很常见，大多数应用都在使用DiskLruCache缓存技术，也有很多人介绍过DiskLruCache，一次我在这里就不介绍了。";"Android app DiskLruCache缓存封装";"工具类"
3787;"https://www.ctolib.com/AndroidRocket.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""AndroidRocket：获取当前 Activity 的包名和类名";"AndroidRocket：获取当前 Activity 的包名和类名";"工具类"
3788;"https://www.ctolib.com/IsInstalled.html";"一个可以检测 App 是否安装的Android 库";"工具类"
3789;"https://www.ctolib.com/xuexiangjys-RxUtil2.html";"一个实用的RxJava2工具类库";"工具类"
3790;"https://www.ctolib.com/keyboard-dismisser.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""keyboard-dismisser一个实现点击任何键盘外的部分来取消键盘的Android库";"keyboard-dismisser一个实现点击任何键盘外的部分来取消键盘的Android库";"工具类"
3791;"https://www.ctolib.com/fanrunqi-BlueToothUtils.html";"Android蓝牙管理工具包";"工具类"
3792;"https://www.ctolib.com/DialogAlchemy.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个对话框工具Android库。它提供了一种简单的方法来让开发人员处理屏幕旋转的问题";"DialogAlchemy：对话框工具类，解决屏幕旋转的问题";"工具类"
3793;"https://www.ctolib.com/js-htmlencode.html";"js-htmlencode是一款可以实现HTML编码和解码的JavaScript工具类";"工具类"
3794;"https://www.ctolib.com/MyUtil.html";"Android工具类集合 ";"工具类"
3795;"https://www.ctolib.com/guozhengXia-UrlHttpUtils.html";"UrlHttpUtils 最简单的HttpURLconnection封装";"工具类"
3796;"https://www.ctolib.com/xuexiangjys-RxUtil.html";"囊括了最实用的RxJava工具类集合";"工具类"
3797;"https://www.ctolib.com/EasyPermission.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""EasyPermission 用于简化权限请求的工具类";"EasyPermission 用于简化权限请求的工具类";"工具类"
3798;"https://www.ctolib.com/android-realm-asset-helper.html";"Realm Asset Helper - 用于将Realm.IO集成在Android应用工具类";"工具类"
